"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://fitstars.ru/page/forest","text/html; charset=utf-8","200","OK","Indexable","","Тренируйтесь и сажайте деревья с FitStars","41","401","","0","0","","0","","0","","0","","0","","0","","","","https://fitstars.ru/page/forest","","","","","","361058","41853","41853","16,309","","613","128","4,789","100,000","Very Easy","1,278","2","1","","600","599","0","21,960","12","8","0","18","8","0","","","","","b81658b416a1d29216978b6c37b6616d","0,409","","","","","ru","1.1","","","","","","https://fitstars.ru/page/forest","2025-08-18 13:57:36"
"https://fitstars.ru/trainers","text/html; charset=utf-8","200","OK","Indexable","","Тренеры FitStars — полный список тренеров с программами, тренировками отзывами.","79","816","Каталог тренеров FitStars. Открывайте программы, изучайте тренировки и читайте отзывы пользователей о занятиях.","111","807","","0","Каталог тренеров","16","","0","Наши звездные тренеры","21","Все тренеры","11","","","","","","","","","","759505","149999","149999","58,452","","185","102","1,814","100,000","Very Easy","0,428","2","0","","638","592","0","21,700","50","40","0","11","10","0","","","","","23681e1bcd035b0cb35d042cfab9547b","7,645","","","","","ru","1.1","","","","","","https://fitstars.ru/trainers","2025-08-18 13:57:29"
"https://fitstars.ru/recipes/salat-s-hrustyashchim-risom","text/html; charset=utf-8","200","OK","Indexable","","Салат с хрустящим рисом — пошаговый рецепт с фото, видео, кбжу и ингредиентами","78","798","Готовим с FitStars - Салат с хрустящим рисом: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","145","1040","","0","Салат с хрустящим рисом","23","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","783497","150259","150259","58,553","","998","346","2,884","100,000","Very Easy","0,955","2","1","","2","2","0","0,070","64","56","0","11","10","0","","","","","e2ae542ccfd74898571f9f2fe82a96a1","1,042","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/salat-s-hrustyashchim-risom","2025-08-18 13:57:37"
"https://fitstars.ru/oferta-paygine","text/html; charset=utf-8","200","OK","Indexable","","Текст политики безопасности платежей","36","376","Информация о безопасности платежей на сайте FitStars. При оплате заказа банковской картой возврат денежных средств производится на ту же самую карту, с которой был произведён платёж.","182","1323","","0","","0","","0","","0","","0","","","","","","","","","","647435","128858","128858","50,214","","116","23","5,043","100,000","Very Easy","0,454","2","0","","594","594","0","21,770","30","25","0","14","11","0","","","","","e8d1174acb34c6213980a429e133db8a","0,733","","","","","ru","1.1","","","","","","https://fitstars.ru/oferta-paygine","2025-08-18 13:57:39"
"https://fitstars.ru/recipes/zelyonaya-grechka-s-sousom-iz-petrushki","text/html; charset=utf-8","200","OK","Indexable","","Зелёная гречка с соусом из петрушки — пошаговый рецепт с фото, видео, кбжу и ингредиентами","90","909","Готовим с FitStars - Зелёная гречка с соусом из петрушки: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","157","1122","","0","Зелёная гречка с соусом из петрушки","35","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","785100","150874","150874","58,793","","995","366","2,719","100,000","Very Easy","0,972","2","1","","2","2","0","0,070","59","55","0","10","10","0","","","","","13b72d6e25744eac8a110ca0dbe83b29","1,156","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/zelyonaya-grechka-s-sousom-iz-petrushki","2025-08-18 13:57:39"
"https://fitstars.ru/oferta","text/html; charset=utf-8","200","OK","Indexable","","Правила пользования сайтом Fitstars","35","354","Лицензионное соглашение на предоставление доступа к сервису «FitStars». Термины и определения. Предмет договора. Контактная информация.","135","995","","0","","0","","0","","0","","0","","","","","","","","","","869790","171613","171613","66,875","","6796","1350","5,034","100,000","Very Easy","7,365","2","0","","629","604","0","22,140","59","25","0","11","10","0","","","","","baf7cc342e384ba0724221abe8da6924","0,510","","","","","ru","1.1","","","","","","https://fitstars.ru/oferta","2025-08-18 13:57:41"
"https://fitstars.ru/recipes/morkovno-kabachkovaya-tortilya","text/html; charset=utf-8","200","OK","Indexable","","Морковно-кабачковая тортилья — пошаговый рецепт с фото, видео, кбжу и ингредиентами","83","858","Готовим с FitStars - Морковно-кабачковая тортилья: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","150","1084","","0","Морковно-кабачковая тортилья","28","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","784659","150808","150808","58,767","","964","346","2,786","100,000","Very Easy","0,944","2","1","","6","4","0","0,150","64","56","0","11","10","0","","","","","98b2b12e1a14735731b249d26d193b5a","0,970","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/morkovno-kabachkovaya-tortilya","2025-08-18 13:57:40"
"https://fitstars.ru/recipes/okroshka-v-aziatskom-stile","text/html; charset=utf-8","200","OK","Indexable","","Окрошка в азиатском стиле — пошаговый рецепт с фото, видео, кбжу и ингредиентами","80","819","Готовим с FitStars - Окрошка в азиатском стиле: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","147","1055","","0","Окрошка в азиатском стиле","25","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","778286","149506","149506","58,260","","941","328","2,869","100,000","Very Easy","0,919","2","1","","6","4","0","0,150","64","56","0","11","10","0","","","","","5c56f0bfdd1b35088951fbe9ae06c6be","0,945","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/okroshka-v-aziatskom-stile","2025-08-18 13:57:41"
"https://fitstars.ru/recipes/smuzi-klubnika-myata","text/html; charset=utf-8","200","OK","Indexable","","Смузи «Клубника – мята» — пошаговый рецепт с фото, видео, кбжу и ингредиентами","78","796","Готовим с FitStars - Смузи «Клубника – мята»: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","145","1038","","0","Смузи «Клубника – мята»","23","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","775931","148647","148647","57,925","","807","297","2,717","100,000","Very Easy","0,830","2","1","","6","4","0","0,150","64","56","0","11","10","0","","","","","67ef432a432591f8487d64167cfc105c","1,111","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/smuzi-klubnika-myata","2025-08-18 13:57:41"
"https://fitstars.ru/page/b2b","text/html; charset=utf-8","200","OK","Indexable","","FitStars – видеотренировки для сотрудников","42","421","Платформа с программами тренировок для занятий дома без дополнительного оборудования. Направлены на похудение, совершенствование тела и развития гибкости.","154","1149","","0","","0","","0","","0","","0","","","","https://fitstars.ru/page/b2b","","","","","","632834","123057","123057","47,953","","1306","247","5,287","100,000","Very Easy","1,632","2","1","","603","600","0","21,990","7","4","0","6","6","0","","","","","af55ffd9393627f24398c5a0c9644eed","0,380","","","","","ru","1.1","","","","","","https://fitstars.ru/page/b2b","2025-08-18 13:57:42"
"https://fitstars.ru/trial/for-kids","text/html; charset=utf-8","200","OK","Indexable","","Fitstars","8","67","","0","0","","0","Бесплатные тренировки FitStars для детей Школа супергероев","58","","0","trial_about_program.title","25","О программе","11","","","","","","","","","","695966","139454","139454","54,343","","363","100","3,630","100,000","Very Easy","0,658","2","1","","591","591","0","21,660","30","25","0","13","12","0","","","","","8684d8128ac9f933794d05c241f9ac12","0,616","","","","","ru","1.1","","","","","","https://fitstars.ru/trial/for-kids","2025-08-18 13:57:42"
"https://fitstars.ru/recipes/catalog","text/html; charset=utf-8","200","OK","Indexable","","Рецепты для правильного питания на каждый день от FitStars","58","584","Ищете рецепты для здорового и правильного питания на каждый день? FitStars предлагает множество вкусных и питательных блюд, которые помогут поддержать ваше здоровье и форму. Откройте нашу коллекцию рецептов прямо сейчас!","220","1638","","0","Каталог рецептов","16","","0","Фильтры","7","","0","","","","","","","","","","672403","131418","131418","51,211","","180","76","2,368","100,000","Very Easy","0,445","2","1","","6","2","0","0,070","43","37","0","11","10","0","","","","","d03dac732be0da57c542df1fd946c3b4","0,610","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/catalog","2025-08-18 13:57:42"
"https://fitstars.ru/page/fitstars-nenapracno","text/html; charset=utf-8","200","OK","Indexable","","Бережно и безопасно: просветительский проект от онлайн-платформы по фитнесу FitStars и фонда «Не Напрасно»","106","1076","","0","0","","0","","0","","0","","0","","0","","","","https://fitstars.ru/page/fitstars-nenapracno","","","","","","234211","33096","33096","12,897","","1038","189","5,492","100,000","Very Easy","3,272","2","1","","602","592","0","21,700","16","5","0","5","5","0","","","","","ad37ade46308600456b752951a2bfd04","0,409","","","","","ru","1.1","","","","","","https://fitstars.ru/page/fitstars-nenapracno","2025-08-18 13:57:43"
"https://fitstars.ru/page/vershina","text/html; charset=utf-8","200","OK","Indexable","","Территория здорового тела «FitStars Вершина» ","45","442","Авторская программа коррекции фигуры от тренеров амбассадоров FitStars","70","519","","0","","0","","0","","0","","0","","","","https://fitstars.ru/page/vershina","","","","","","721472","81697","81697","31,836","","2589","577","4,487","100,000","Very Easy","3,205","2","1","","632","594","0","21,770","44","5","0","11","2","0","","","","","a7001dc723a82152e582d587fc71a72a","0,533","","","","","ru","1.1","","","","","","https://fitstars.ru/page/vershina","2025-08-18 13:57:44"
"https://fitstars.ru/recipes/tomatnaya-ovsyanka-s-tuncom","text/html; charset=utf-8","200","OK","Indexable","","Томатная овсянка с тунцом — пошаговый рецепт с фото, видео, кбжу и ингредиентами","80","818","Готовим с FitStars - Томатная овсянка с тунцом: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","147","1054","","0","Томатная овсянка с тунцом","25","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","781771","150411","150411","58,613","","967","341","2,836","100,000","Very Easy","0,951","2","1","","6","4","0","0,150","64","56","0","11","10","0","","","","","3536445cb858e0030dece7f0c08fc596","1,068","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/tomatnaya-ovsyanka-s-tuncom","2025-08-18 13:57:43"
"https://fitstars.ru/recipes/galeta-s-klubnikoj","text/html; charset=utf-8","200","OK","Indexable","","Галета с клубникой — пошаговый рецепт с фото, видео, кбжу и ингредиентами","73","738","Готовим с FitStars - Галета с клубникой: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","140","998","","0","Галета с клубникой","18","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","788482","151183","151183","58,913","","969","333","2,910","100,000","Very Easy","0,940","2","1","","6","4","0","0,150","64","56","0","11","10","0","","","","","5fb7341476996a97ac3c10a9ccdf4153","0,910","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/galeta-s-klubnikoj","2025-08-18 13:57:43"
"https://fitstars.ru/recipes/stejk-iz-cvetnoj-kapusty-s-sousom-iz-pechenogo-perca","text/html; charset=utf-8","200","OK","Indexable","","Стейк из цветной капусты с соусом из печеного перца — пошаговый рецепт с фото, видео, кбжу и ингредиентами","106","1065","Готовим с FitStars - Стейк из цветной капусты с соусом из печеного перца: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","173","1234","","0","Стейк из цветной капусты с соусом из печеного перца","51","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","787959","151142","151142","58,897","","1048","358","2,927","100,000","Very Easy","0,994","2","1","","2","2","0","0,070","64","56","0","11","10","0","","","","","f2251a824ea1d056a5ff8daf5609392d","1,976","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/stejk-iz-cvetnoj-kapusty-s-sousom-iz-pechenogo-perca","2025-08-18 13:57:43"
"https://fitstars.ru/recipes/salat-s-brokkoli-i-kabachkom","text/html; charset=utf-8","200","OK","Indexable","","Салат с брокколи и кабачком — пошаговый рецепт с фото, видео, кбжу и ингредиентами","82","834","Готовим с FitStars - Салат с брокколи и кабачком: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","149","1065","","0","Салат с брокколи и кабачком","27","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","784931","150603","150603","58,687","","1011","347","2,914","100,000","Very Easy","0,967","2","1","","6","4","0","0,150","64","56","0","11","10","0","","","","","bca4599f9e6f33755334f9b2587b95d1","1,159","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/salat-s-brokkoli-i-kabachkom","2025-08-18 13:57:44"
"https://fitstars.ru/recipes/tvorozhnyj-bejgly","text/html; charset=utf-8","200","OK","Indexable","","Творожные бейглы — пошаговый рецепт с фото, видео, кбжу и ингредиентами","71","734","Готовим с FitStars - Творожные бейглы: ингредиенты, время приготовления, пошаговый рецепт с фото и видео. Рецепты для правильного питания.","138","998","","0","Творожные бейглы","16","","0","Ингредиенты","11","Пошаговый рецепт","16","","","","","","","","","","793453","151580","151580","59,068","","1034","387","2,672","100,000","Very Easy","0,990","2","1","","6","4","0","0,150","64","56","0","11","10","0","","","","","327f3206edf70c074f348f589d523678","1,119","","","","","ru","1.1","","","","","","https://fitstars.ru/recipes/tvorozhnyj-bejgly","2025-08-18 13:57:45"
"https://fitstars.ru/blog/healthy-lifestyle/kak-vzbodritsya-utrom","text/html; charset=utf-8","200","OK","Indexable","","Утренняя бодрость: как победить сонливость и проснуться с энергией","66","663","Разбираем причины утренней вялости и делимся эффективными методами пробуждения: контрастный душ, зарядка, правильное питание.","125","946","","0","Как взбодриться утром","21","","0","Почему мы чувствуем себя вялыми по утрам","40","Что поможет быстро взбодриться","30","max-image-preview:large","","","","","","","","","860584","168854","168854","65,800","","2850","657","4,338","100,000","Very Easy","2,355","2","2","","28","21","0","0,770","65","50","0","38","22","0","","","","","be3b98fcef13c3d9718dff5733a97b9d","0,912","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/kak-vzbodritsya-utrom","2025-08-18 13:57:46"
"https://fitstars.ru/blog/healthy-lifestyle/kozha-posle-40-chto-proishodit-s-licom-i-kak-zamedlit-vozrastnye-izmeneniya","text/html; charset=utf-8","200","OK","Indexable","","Уход за лицом для женщин после 40: полное руководство по сохранению","67","690","Разбираем причины старения, эффективные компоненты, пошаговый уход и профессиональные процедуры.","96","740","","0","Кожа после 40: что происходит с лицом, и как замедлить возрастные изменения","75","","0","Изменения кожи после 40 лет","27","Пошаговый ежедневный уход после 40 лет","38","max-image-preview:large","","","","","","","","","891699","175405","175405","68,352","","3454","821","4,207","100,000","Very Easy","2,864","2","2","","28","21","0","0,770","61","46","0","58","33","0","","","","","2a49edfed9458e4d06170c59e777cd09","0,927","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/kozha-posle-40-chto-proishodit-s-licom-i-kak-zamedlit-vozrastnye-izmeneniya","2025-08-18 13:57:47"
"https://fitstars.ru/blog/healthy-lifestyle/kak-pravilno-slushat-muzyku-v-naushnikah-bez-vreda-dlya-sluha","text/html; charset=utf-8","200","OK","Indexable","","Как и сколько можно слушать музыку в наушниках без вреда для слуха","66","679","В статье рассказываем, какие наушники безопаснее, на какой громкости в них лучше слушать, и как избежать тугоухости и шума в ушах. Простые правила помогут сохранить здоровье ушей даже при ежедневном использовании гарнитуры.","223","1635","","0","Как правильно слушать музыку в наушниках без вреда для слуха","60","","0","Какие проблемы вызывает частое использование наушников","54","Как понять, что слух уже пострадал","34","max-image-preview:large","","","","","","","","","822349","160190","160190","62,423","","2199","492","4,470","100,000","Very Easy","1,891","2","2","","26","21","0","0,770","57","44","0","15","10","0","","","","","1e68da58af7459aaf142e36f70a65436","0,906","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/kak-pravilno-slushat-muzyku-v-naushnikah-bez-vreda-dlya-sluha","2025-08-18 13:57:47"
"https://fitstars.ru/blog/healthy-lifestyle/tatuirovka-eto-navsegda-chto-skryvaetsya-za-modnym-trendom","text/html; charset=utf-8","200","OK","Indexable","","Как правильно сделать татуировку и выбрать мастера","50","518","Узнайте, почему выбор мастера — вопрос не только эстетики, но и здоровья, какие опасности таит «безобидная» хна и почему удалить тату — это больно, дорого и не всегда возможно.","176","1250","","0","Татуировка — это навсегда? Что скрывается за модным трендом","59","","0","Татуировка: от блатной культуры к массовому феномену","52","Важность профессионализма тату-мастера","38","max-image-preview:large","","","","","","","","","828255","162712","162712","63,406","","2240","489","4,581","100,000","Very Easy","1,938","2","2","","26","20","0","0,730","57","43","0","14","11","0","","","","","812d10911d86550bb0be9d808be7da77","0,936","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/tatuirovka-eto-navsegda-chto-skryvaetsya-za-modnym-trendom","2025-08-18 13:57:47"
"https://fitstars.ru/blog/healthy-lifestyle/trenirovki-spa-i-uvlekatelnye-ekskursii-kak-proshyol-kemp-fitstars-vershina-s-olgoj-derendeevoj","text/html; charset=utf-8","200","OK","Indexable","","Отзыв участницы о весеннем кемпе «FitStars Вершина» в Сочи","58","590","Двенадцать дней кемпа участники занимались спортом, получали новые знания про ЗОЖ и отдыхали на берегу моря","107","797","","0","Тренировки, СПА и увлекательные экскурсии — как прошёл кемп «FitStars Вершина» с Ольгой Дерендеевой","99","","0","Проект FitStars Вершина","23","Весенний кемп с Ольгой Дерендеевой","34","max-image-preview:large","","","","","","","","","810824","157202","157202","61,259","","1865","417","4,472","100,000","Very Easy","1,508","2","2","","24","20","0","0,730","57","44","0","7","7","0","","","","","3fe61ccb6c7ce779020217e29134fe85","0,991","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/trenirovki-spa-i-uvlekatelnye-ekskursii-kak-proshyol-kemp-fitstars-vershina-s-olgoj-derendeevoj","2025-08-18 13:57:48"
"https://fitstars.ru/blog/healthy-lifestyle/kak-chasto-nuzhno-myt-golovu","text/html; charset=utf-8","200","OK","Indexable","","Как часто нужно мыть голову","27","280","Можно ли мыть голову каждый день? Холодной водой или тёплой? Можно ли приучить волосы к редкому мытью? Разбираемся вместе с трихологом.","135","1018","","0","Как часто нужно мыть голову","27","","0","Эти статьи помогут вам лучше разобраться в теме","47","Вам могут понравиться","21","max-image-preview:large","","","","","","","","","823339","160983","160983","62,732","","2334","543","4,298","100,000","Very Easy","1,889","2","2","","21","20","0","0,730","53","44","0","21","13","0","","","","","d46af78b8b5afb4c5270ffecb18d04ed","0,969","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/kak-chasto-nuzhno-myt-golovu","2025-08-18 13:57:49"
"https://fitstars.ru/blog/healthy-lifestyle","text/html; charset=utf-8","200","OK","Indexable","","FitStars Медиа — журнал о здоровом образе жизни, домашних тренировках и питании","79","808","Медиа, объединяющее науку, доказательную медицину и вдохновляющий контент. Помогаем миллионам людей осознанно заботиться о своем здоровье и долголетии.","151","1145","","0","ЗОЖ","3","","0","","0","","0","max-image-preview:large","","","","","","","","","683344","132881","132881","51,781","","390","106","3,679","100,000","Very Easy","0,322","2","1","","910","910","0","33,360","32","26","0","6","6","0","","","","","db9c66e10c77a7d5d9a18c9f9d968d0f","0,866","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle","2025-08-18 13:57:50"
"https://fitstars.ru/blog/healthy-lifestyle/floating-chto-eto-takoe-i-kak-pomogaet-borotsya-so-stressom","text/html; charset=utf-8","200","OK","Indexable","","Что такое флоатинг, какая польза, и кому противопоказан","55","553","Час в капсуле с солёной водой обещает снять стресс, улучшить сон и даже раскрыть творческие способности. Разбираемся, что такое флоатинг и действительно ли он работает.","168","1206","","0","Флоатинг: что это такое, и как помогает бороться со стрессом","60","","0","Что такое флоатинг","18","В чём польза флоатинга","22","max-image-preview:large","","","","","","","","","833349","163022","163022","63,527","","2235","538","4,154","100,000","Very Easy","1,931","2","2","","28","20","0","0,730","62","46","0","28","15","0","","","","","7e2ade048b275743e63481d8923d421a","1,848","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/floating-chto-eto-takoe-i-kak-pomogaet-borotsya-so-stressom","2025-08-18 13:57:50"
"https://fitstars.ru/blog/healthy-lifestyle/detskie-isteriki-pochemu-oni-voznikayut-i-kak-spravitsya-s-nimi-bez-krikov","text/html; charset=utf-8","200","OK","Indexable","","Что делать, если ребёнок закатывает истерики?","45","455","Как успокоить ребёнка во время истерики. Врач делится практическими приёмами для родителей в сложной ситуации.","110","812","","0","Детские истерики: почему они возникают и как справиться с ними без криков","73","","0","Что такое детская истерика и почему она возникает","49","Почему ребёнок устраивает истерику без видимой причины","54","max-image-preview:large","","","","","","","","","838114","164846","164846","64,238","","2599","554","4,691","100,000","Very Easy","2,174","2","2","","28","21","0","0,770","61","46","0","13","10","0","","","","","91279af63499e582dd571927d5b5b6b3","0,932","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/detskie-isteriki-pochemu-oni-voznikayut-i-kak-spravitsya-s-nimi-bez-krikov","2025-08-18 13:57:51"
"https://fitstars.ru/blog/workout/kak-rotaciya-plecha-za-3-minuty-vernyot-sustav-na-mesto-i-uberyot-bol","text/html; charset=utf-8","200","OK","Indexable","","Ротация плеча: как эти простые упражнения снимают боль и надёжно защищают суставы от травм","90","942","Щёлкает плечо при движении? Ноющая боль мешает спать? Узнайте, как 3 простых упражнения на ротацию плеча за 3 минуты в день укрепляют мышцы, возвращают свободу движений и предотвращают травмы.","192","1458","","0","Щёлкает плечо при движении? Как ротация плеча за 3 минуты вернёт сустав на место и уберёт боль","94","","0","Что такое ротация плеча","23","Как вращение плеча стабилизирует сустав и снимает боль","54","max-image-preview:large","","","","","","","","","799571","161310","161310","62,860","","2379","510","4,665","100,000","Very Easy","2,101","2","2","","11","3","0","0,110","51","35","0","16","14","0","","","","","e28a7885c4c1e429a296d69c7faff71e","0,742","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/workout/kak-rotaciya-plecha-za-3-minuty-vernyot-sustav-na-mesto-i-uberyot-bol","2025-08-18 13:57:52"
"https://fitstars.ru/blog/workout/nejromyshechnaya-svyaz","text/html; charset=utf-8","200","OK","Indexable","","Нейромышечная связь — как направить 100% нагрузки в целевую мышцу, а не в спину или суставы","91","940","","0","0","","0","Нейромышечная связь — как направить 100% нагрузки в целевую мышцу, а не в спину или суставы","91","","0","Как мозг командует мышцами: объясняем нейромышечную связь","57","Как нейромышечная связь повышает силу и помогает растить мышцы","62","max-image-preview:large","","","","","","","","","826935","161902","161902","63,090","","2486","584","4,257","100,000","Very Easy","2,139","2","2","","10","3","0","0,110","57","42","0","20","14","0","","","","","1301689685d65cb41d5d61df6e51473b","0,920","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/workout/nejromyshechnaya-svyaz","2025-08-18 13:57:52"
"https://fitstars.ru/blog/nutrition/vkusnaya-palitra-krestocvetnyh-ovoshchej","text/html; charset=utf-8","200","OK","Indexable","","Крестоцветные овощи — что относится, польза, список крестоцветных овощей","72","745","Приготовьтесь к новым вкусовым открытиям с крестоцветными овощами! От брокколи до редиса — узнайте, как эти суперовощи могут не только разнообразить вашу диету, но и улучшить здоровье.","184","1355","","0","Крестоцветные овощи: питание, биохимия и применение в рационе","61","","0","Биологически активные соединения и физиологическая польза","57","Рекомендации по употреблению","28","max-image-preview:large","","","","","","","","","847424","163778","163778","63,822","","2369","575","4,120","100,000","Very Easy","1,920","2","2","","11","4","0","0,150","59","44","0","18","12","0","","","","","69f0ec7b7bbacc3adbb07b3a26db283a","1,025","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/nutrition/vkusnaya-palitra-krestocvetnyh-ovoshchej","2025-08-18 13:57:52"
"https://fitstars.ru/blog/healthy-lifestyle/minus-10-kg-za-polgoda-na-pravilnom-pitanii-i-domashnih-trenirovkah-opyt-anastasii-shabelnikovoj","text/html; charset=utf-8","200","OK","Indexable","","Похудение на 10 кг за 6 месяцев без зала — реально!","51","500","Узнайте, как безопасно похудеть на 10 кг за полгода. В статье — примеры питания, полезные советы, фото до и после.","114","803","","0","Минус 10 кг за полгода на правильном питании и домашних тренировках: опыт Анастасии Шабельниковой","97","","0","«У меня всегда были проблемы с весом»","37","«В зале я упахивалась, но получала только хронический стресс»","61","max-image-preview:large","","","","","","","","","837114","165002","165002","64,298","","2861","570","5,019","100,000","Very Easy","2,189","2","2","","10","3","0","0,110","64","49","0","6","6","0","","","","","838cbbcff96c2de12f14fded72d3a4b","1,194","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/minus-10-kg-za-polgoda-na-pravilnom-pitanii-i-domashnih-trenirovkah-opyt-anastasii-shabelnikovoj","2025-08-18 13:57:53"
"https://fitstars.ru/blog/healthy-lifestyle/kak-zabyt-pro-iznuritelnye-diety-i-skuchnye-trenirovki-v-dushnom-zale-po-raspisaniyu","text/html; charset=utf-8","200","OK","Indexable","","Как забыть про изнурительные диеты и скучные тренировки в душном зале по расписанию?","84","874","История о том, как избавиться от лишних килограммов без изнурительных диет и тренировок после работы по расписанию. Домашние онлайн-фитнес тренировки.","150","1110","","0","Забыла про диеты и зал по расписанию: история Елены, которая худела дома и в удовольствие","89","","0","Бесконечные диеты и вечная борьба с весом","41","Трудности, с которыми пришлось столкнуться","42","max-image-preview:large","","","","","","","","","772402","151720","151720","59,123","","1518","329","4,614","100,000","Very Easy","1,309","2","2","","9","3","0","0,110","53","39","0","7","7","0","","","","","8cc5ba2e75f3cc3d98a3543d2b0afe7a","0,811","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/healthy-lifestyle/kak-zabyt-pro-iznuritelnye-diety-i-skuchnye-trenirovki-v-dushnom-zale-po-raspisaniyu","2025-08-18 13:57:54"
"https://fitstars.ru/blog/workout/prisedaniya-s-uzkoj-postanovkoj-nog","text/html; charset=utf-8","200","OK","Indexable","","Приседания с узкой постановкой ног: как правильно делать для тонуса бёдер без лишнего объёма","92","933","Приседания с узкой постановкой ног помогают точечно проработать квадрицепс. В статье — пошаговая техника, 3 подхода по 8–12 повторов, сравнение с классикой и как защитить колени.","178","1288","","0","Приседания с узкой постановкой ног: как «выточить» бёдра и не перекачать квадрицепс","83","","0","Как узкие приседания улучшают форму ног и здоровье","50","Как выбрать между узким и классическим приседом","47","max-image-preview:large","","","","","","","","","823794","161408","161408","62,898","","2315","553","4,186","100,000","Very Easy","1,935","2","2","","9","3","0","0,110","60","46","0","17","14","0","","","","","1379909fb06aab077cee1053d1802d8e","1,021","","","","","ru","1.1","","","","","","https://fitstars.ru/blog/workout/prisedaniya-s-uzkoj-postanovkoj-nog","2025-08-18 13:57:55"
